713850,8.2,1954.414784
713851,8.4,1954.417522
713852,8.5,1954.42026
713853,7,1954.422998
713854,6.8,1954.425736
713855,6.8,1954.428474
713856,7.2,1954.431211
713857,7.8,1954.433949
713858,7.6,1954.436687
713859,7.2,1954.439425
713860,7.7,1954.442163
713861,7.1,1954.444901
713862,7.2,1954.447639
713863,6.5,1954.450376
713864,6.3,1954.453114
713865,7.1,1954.455852
713866,7.6,1954.45859
713867,7.4,1954.461328
713868,7.4,1954.464066
713869,7.6,1954.466804
713870,6.7,1954.469541
713871,7.1,1954.472279
713872,6.2,1954.475017
713873,6.6,1954.477755
713874,6.5,1954.480493
713875,6.4,1954.483231
713876,6,1954.485969
713877,5.6,1954.488706
713878,5.8,1954.491444
713879,6,1954.494182
713880,6,1954.49692
713881,6.2,1954.499658
713882,6.6,1954.502396
713883,6.8,1954.505133
713884,6.8,1954.507871
713885,7,1954.510609
713886,7.1,1954.513347
713887,6.8,1954.516085
713888,6.2,1954.518823
713889,6.3,1954.521561
713890,6.5,1954.524298
713891,6.7,1954.527036
713892,5,1954.529774
713893,4.8,1954.532512
713894,5.5,1954.53525
713895,5.3,1954.537988
713896,5.6,1954.540726
713897,6,1954.543463
713898,6.5,1954.546201
713899,6.9,1954.548939
713900,6.9,1954.551677
713901,6.6,1954.554415
713902,6.6,1954.557153
713903,6.7,1954.55989
713904,6.3,1954.562628
713905,6.6,1954.565366
713906,6.6,1954.568104
713907,6.7,1954.570842
713908,6.9,1954.57358
713909,7,1954.576318
713910,6.8,1954.579055
713911,6.6,1954.581793
713912,7,1954.584531
713913,6.9,1954.587269
713914,6.8,1954.590007
713915,7.2,1954.592745
713916,7.3,1954.595483
713917,7,1954.59822
713918,7.8,1954.600958
713919,7.6,1954.603696
713920,7.9,1954.606434
713921,7.9,1954.609172
713922,7.8,1954.61191
713923,7.8,1954.614648
713924,7.6,1954.617385
713925,7.9,1954.620123
713926,8,1954.622861
713927,7.5,1954.625599
713928,7,1954.628337
713929,7,1954.631075
713930,7.5,1954.633812
713931,7.6,1954.63655
713932,7.8,1954.639288
713933,8.1,1954.642026
713934,8,1954.644764
713935,7.6,1954.647502
713936,7.5,1954.65024
713937,7.6,1954.652977
713938,7.5,1954.655715
713939,8.5,1954.658453
713940,8.4,1954.661191
713941,8.3,1954.663929
713942,8.9,1954.666667
713943,9.1,1954.669405
713944,9.1,1954.672142
713945,9.4,1954.67488
713946,9.3,1954.677618
713947,10,1954.680356
713948,9.5,1954.683094
713949,9.9,1954.685832
713950,10.1,1954.688569
713951,10.8,1954.691307
713952,10.7,1954.694045
713953,10.3,1954.696783
713954,10.4,1954.699521
713955,10,1954.702259
713956,10.2,1954.704997
713957,10,1954.707734
713958,10.6,1954.710472
713959,11.1,1954.71321
713960,11.3,1954.715948
713961,11.1,1954.718686
713962,11.3,1954.721424
713963,12,1954.724162
713964,12.7,1954.726899
713965,12.9,1954.729637
713966,13.1,1954.732375
713967,12.1,1954.735113
713968,12.4,1954.737851
713969,12.5,1954.740589
713970,12.3,1954.743326
713971,10.6,1954.746064
713972,9.1,1954.748802
713973,9.5,1954.75154
713974,9.3,1954.754278
713975,9.8,1954.757016
713976,11.4,1954.759754
713977,11.6,1954.762491
713978,11.6,1954.765229
713979,11.9,1954.767967
713980,12.1,1954.770705
713981,10.5,1954.773443
713982,11.2,1954.776181
713983,12.6,1954.778919
713984,12.9,1954.781656
713985,11.4,1954.784394
713986,10.9,1954.787132
713987,11.8,1954.78987
713988,12.1,1954.792608
713989,12.8,1954.795346
713990,12.7,1954.798084
713991,11.5,1954.800821
713992,12.1,1954.803559
713993,12.5,1954.806297
713994,13.6,1954.809035
713995,13.8,1954.811773
713996,12.9,1954.814511
713997,13.6,1954.817248
713998,13,1954.819986
713999,13.4,1954.822724
714000,14.6,1954.825462
714001,14.1,1954.8282
714002,14.7,1954.830938
714003,14.8,1954.833676
714004,15,1954.836413
714005,13.5,1954.839151
714006,13.5,1954.841889
714007,13.1,1954.844627
714008,12.7,1954.847365
714009,13.7,1954.850103
714010,14.3,1954.852841
714011,15.5,1954.855578
714012,14.7,1954.858316
714013,14.5,1954.861054
714014,14.3,1954.863792
714015,12.5,1954.86653
714016,12.9,1954.869268
714017,13.8,1954.872005
714018,14.5,1954.874743
714019,13.9,1954.877481
714020,12.7,1954.880219
714021,12.1,1954.882957
714022,12.8,1954.885695
714023,12.1,1954.888433
714024,12.6,1954.89117
714025,12.6,1954.893908
714026,13,1954.896646
714027,14,1954.899384
714028,12.7,1954.902122
714029,12.7,1954.90486
714030,13.5,1954.907598
714031,13.6,1954.910335
714032,13.6,1954.913073
714033,14.4,1954.915811
714034,15.4,1954.918549
714035,15.9,1954.921287
714036,15.5,1954.924025
714037,15.8,1954.926762
714038,15.4,1954.9295
714039,15.1,1954.932238
714040,14.9,1954.934976
714041,15.3,1954.937714
714042,15,1954.940452
714043,14.9,1954.94319
714044,13.8,1954.945927
714045,15,1954.948665
714046,16.2,1954.951403
714047,16.8,1954.954141
714048,15.7,1954.956879
714049,14.7,1954.959617
714050,14.6,1954.962355
714051,14.8,1954.965092
714052,15.2,1954.96783
714053,14.6,1954.970568
714054,15,1954.973306
714055,14.5,1954.976044
714056,16.1,1954.978782
714057,15.8,1954.98152
714058,15.9,1954.984257
714059,16.6,1954.986995
714060,15.8,1954.989733
714061,16,1954.992471
714062,16.2,1954.995209
714063,16.3,1954.997947
714064,15.9,1955.000684
714065,16.9,1955.003422
714066,16.8,1955.00616
714067,17.5,1955.008898
714068,17.7,1955.011636
714069,17.8,1955.014374
714070,17.4,1955.017112
714071,16.5,1955.019849
714072,15.9,1955.022587
714073,16.4,1955.025325
714074,16.1,1955.028063
714075,16.3,1955.030801
714076,15.6,1955.033539
714077,13.5,1955.036277
714078,13,1955.039014
714079,15,1955.041752
714080,14.8,1955.04449
714081,15.5,1955.047228
714082,16.7,1955.049966
714083,14,1955.052704
714084,14.5,1955.055441
714085,14.8,1955.058179
714086,15,1955.060917
714087,15.4,1955.063655
714088,16.4,1955.066393
714089,15.5,1955.069131
714090,15,1955.071869
714091,14.7,1955.074606
714092,15,1955.077344
714093,15.1,1955.080082
714094,16.1,1955.08282
714095,15.4,1955.085558
714096,14.8,1955.088296
714097,14.6,1955.091034
714098,15,1955.093771
714099,15.5,1955.096509
714100,15.4,1955.099247
714101,14.9,1955.101985
714102,15.4,1955.104723
714103,15.4,1955.107461
714104,15.1,1955.110198
714105,15.2,1955.112936
714106,15.4,1955.115674
714107,15,1955.118412
714108,15.4,1955.12115
714109,13.9,1955.123888
714110,13.8,1955.126626
714111,14.4,1955.129363
714112,15,1955.132101
714113,15.1,1955.134839
714114,15.9,1955.137577
714115,15.7,1955.140315
714116,15.3,1955.143053
714117,15.1,1955.145791
714118,15.5,1955.148528
714119,14.9,1955.151266
714120,14.5,1955.154004
714121,13.7,1955.156742
714122,14.2,1955.15948
714123,12.9,1955.162218
