year	IPO Recon	13yrSpline	resids	Mean	Year	MacDonald PDO	13yrMcDonald	Mean	Vance IPO	Vance Mean	+0.5	-0.5	0
1994.0	-0.15100	0.68400	0.10800	0.47000	1994	0.29347	0.39600	0.12000	0.54100	0.11000	0.97000	-0.030000	0.0000
1995.0	2.2940	0.62900	0.19600	0.47000	1995	0.42728	0.36700	0.12000	0.43600	0.11000	0.97000	-0.030000	0.0000
1996.0	-0.22700	0.47800	2.5710	0.47000	1996	0.13871	0.32900	0.12000	0.33500	0.11000	0.97000	-0.030000	0.0000
1997.0	-1.0890	0.27200	0.40200	0.47000					0.24100	0.11000	0.97000	-0.030000	0.0000
1998.0	4.2980	0.029000	0.11900	0.47000					0.15500	0.11000	0.97000	-0.030000	0.0000
1999.0	-1.7090	-0.25200	0.38400	0.47000					0.079000	0.11000	0.97000	-0.030000	0.0000
2000.0	-3.3950	-0.44100	2.0610	0.47000					0.012000	0.11000	0.97000	-0.030000	0.0000
2001.0	-0.49300	-0.45000	-0.089000	0.47000					-0.045000	0.11000	0.97000	-0.030000	0.0000
2002.0	-1.3240	-0.31000	-1.7220	0.47000					-0.094000	0.11000	0.97000	-0.030000	0.0000
2003.0	1.8880	-0.093000	-0.36000	0.47000					-0.13500	0.11000	0.97000	-0.030000	0.0000
2004.0	0.35000	0.11300	-1.8180	0.47000						0.11000	0.97000	-0.030000	0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
													0.0000
